ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime
237	43.31282297	-116.265214	947.709045	2022-08-03T08:22:14Z			Jj				"Flag, Blue"	user											SymbolAndName			2022-08-03T08:22:14Z
238	43.28458501	-116.193515	993.101562	2022-08-04T08:46:12Z			Jj1				"Flag, Blue"	user											SymbolAndName			2022-08-04T08:46:12Z
239	43.35447298	-116.23443	906.621094	2022-08-08T08:21:47Z			Jj2				"Flag, Blue"	user											SymbolAndName			2022-08-08T08:21:47Z
240	43.17867396	-116.16557	943.678162	2022-08-03T06:23:25Z			Jji				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:23:25Z
241	43.17883599	-116.16611	945.171082	2022-08-03T06:23:35Z			Jji1				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:23:35Z
242	43.176652	-116.185423	949.155273	2022-08-03T06:28:18Z			Jji2				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:28:18Z
243	43.17236197	-116.193336	948.091614	2022-08-03T06:30:32Z			Jji3				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:30:32Z
244	43.17072499	-116.194768	940.048523	2022-08-03T06:31:17Z			Jji4				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:31:17Z
245	43.22127599	-116.248415	965.036133	2022-08-03T07:29:29Z			Jji5				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:29:29Z
246	43.22840799	-116.221679	991.36731	2022-08-03T07:36:57Z			Jji6				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:36:57Z
247	43.29539599	-116.207818	983.464233	2022-08-03T07:54:35Z			Jji7				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:54:35Z
248	43.370611	-116.234432	891.515625	2022-08-09T08:32:52Z			Jji8				"Flag, Blue"	user											SymbolAndName			2022-08-09T08:32:52Z
249	43.21460098	-115.986055	930.587219	2022-08-03T04:50:38Z			Jjib				"Flag, Blue"	user											SymbolAndName			2022-08-03T04:50:38Z
250	43.21455899	-115.98868	930.568542	2022-08-03T04:51:35Z			Jjib1				"Flag, Blue"	user											SymbolAndName			2022-08-03T04:51:35Z
251	43.371547	-116.234432	890.195312	2022-08-09T07:23:08Z			Jjib10				"Flag, Blue"	user											SymbolAndName			2022-08-09T07:23:08Z
252	43.37075198	-116.234437	888.253845	2022-08-04T07:30:20Z			Jjib11				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:30:20Z
253	43.26944998	-116.050802	964.513611	2022-08-05T07:19:11Z			Jjib12				"Flag, Blue"	user											SymbolAndName			2022-08-05T07:19:11Z
254	43.38266199	-116.234495	880.686646	2022-08-08T06:56:40Z			Jjib13				"Flag, Blue"	user											SymbolAndName			2022-08-08T06:56:40Z
255	43.21453602	-115.991432	931.688232	2022-08-03T04:52:29Z			Jjib2				"Flag, Blue"	user											SymbolAndName			2022-08-03T04:52:29Z
256	43.370237	-116.234426	886.677002	2022-08-04T07:30:31Z			Jjib21				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:30:31Z
257	43.36008601	-116.23443	903.742188	2022-08-08T07:00:34Z			Jjib22				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:00:34Z
258	43.21270399	-115.996122	930.232666	2022-08-03T04:53:43Z			Jjib3				"Flag, Blue"	user											SymbolAndName			2022-08-03T04:53:43Z
259	43.36949503	-116.234426	887.694031	2022-08-04T07:30:43Z			Jjib31				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:30:43Z
260	43.36008601	-116.23443	903.742188	2022-08-08T07:02:36Z			Jjib32				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:02:36Z
261	43.34836903	-116.234451	919.530334	2022-08-04T07:33:46Z			Jjib4				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:33:46Z
262	43.36008601	-116.23443	903.742188	2022-08-08T07:22:04Z			Jjib41				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:22:04Z
263	43.31986796	-116.215728	945.730896	2022-08-04T07:38:26Z			Jjib5				"Flag, Blue"	user											SymbolAndName			2022-08-04T07:38:26Z
264	43.35447298	-116.23443	906.621094	2022-08-08T07:31:59Z			Jjib51				"Flag, Blue"	user											SymbolAndName			2022-08-08T07:31:59Z
